brand,commercial_number,BDM,transcript,total_bdm_terms_pct,comparatives,superlatives,unique_words,bdm_words,product_cat_name,product_cat_keywords,product_cat_brands,keyword_similarity,similar_phrases,shared_keywords,shared_keywords_count
Snickers,AD0453,1.0,"FLORIST Hats Hats FLORIST Has DE o u 4 0 when you hungry Action! Sweetheart, don't look at me like that. It's gonna be amazing. This is a disaster! Who's the genius who puts a girl in heels on a subway grate? Miss Monroe, eat a Snickers. Why? You get a little cranky when you're hungry. Better? Much better. This scene will never make the cut. Morons.",1.5151515151515151,['Better'],[],[],['Better'],Snacks,"['artificial', 'zero', 'refreshing', 'organic', 'crispy', 'crunchy', 'delicious', 'tasty', 'satisfying', 'flavorful', 'fresh', 'spicy', 'hot', 'light', 'creamy', 'natural', 'handcrafted', 'baked', 'roasted', 'smoky', 'glazed', 'irresistible', 'convenient', 'healthy', 'nutritious', 'wholesome', 'new','calories', 'carbs', 'fat', 'flavor', 'sugar', 'quality', 'protein', 'taste', 'ingredients', 'nutrients', 'energy', 'texture', 'crunch', 'aroma', 'variety', 'balance', 'recipe', 'fiber', 'vitamins', 'minerals', 'packaging', 'satisfaction', 'indulgence', 'convenience', 'seasoning', 'coating', 'filling', 'topping', 'ranch', '3D']","['Butterfinger', 'Cheerios', 'Cheetos', 'Chobani', 'Dannon', 'DEVOUR', 'Doritos', 'Heinz', 'HellmannsMayonnaise', 'KingsHawaiian', 'Kraft', 'Lays', 'MANDMs', 'Nestle', 'Oreo', 'Planters', 'Poptarts', 'Pringles', 'Reeses', 'SabraHummus', 'Skittles', 'Snickers', 'WonderfulPistachios']",0.1891945,[],[],0
Weathertech,AD0464,1.0,"Made In MN LASER MEASURED M MADE IN AMERICA We built our factories here because of a huge natural resource. Not the land, the water, or power sources. It's the people. American workers. They build world-class products. And that builds communities and a better future for all of us. Because making something in America means so much to so many. WeatherTech. Proudly made in America.",1.5151515151515151,['better'],[],[],['better'],Car Accessories & Related Services,"['safe', 'protect', 'protected', 'protection', 'smart', 'factories', 'materials', 'workers', 'quality', 'custom fit', 'certified', 'overseas production', 'fits', 'laser measured', 'customized', 'non-toxic', 'family mentality', 'no drill']","['Michelin', 'Wallbox', 'Weathertech']",0.45170617,"['Made In MN LASER MEASURED M MADE IN AMERICA We built our factories here because of a huge natural resource', 'They build world-class products']",['factories'],1
Advil,AD0410,1.0,"Advil h Do NOTHING WORKS FASTER Among OTC analgesics NOTHING WORKS STRONGER Among OTC analgesics Hes Ra WORLDS Based on sales WHAT BACK WRIST HEAD Advil Use as directed With Advil, you'll ask, what back aches? What sore wrists? What headache? What bad shoulder? Advil makes pain a distant memory. Nothing works faster, stronger, or longer than Advil. It's the world's number one choice. What? Pain. Advil.",1.4705882352941175,['stronger'],[],[],['stronger'],Healthcare and Medical Products,"['reliable', 'effective', 'innovative', 'advanced', 'safe', 'trusted', 'gentle', 'proven', 'fast-acting', 'powerful', 'affordable', 'precise', 'efficient', 'cutting-edge', 'natural', 'comprehensive', 'soothing', 'preventive', 'accessible', 'restorative', 'supportive', 'comfortable', 'long-lasting', 'clean', 'adaptive', 'responsive', 'professional', 'hygienic', 'durable', 'accurate', 'sterile', 'eco-friendly', 'sustainable', 'personalized', 'holistic', 'modern', 'compact', 'user-friendly', 'revolutionary', 'therapeutic' 'care', 'precision', 'safety', 'reliability', 'innovation', 'protection', 'comfort', 'health', 'hygiene', 'efficiency', 'treatment', 'prevention', 'recovery', 'support', 'accuracy', 'performance', 'diagnostics', 'technology', 'therapy', 'results', 'wellness', 'affordability', 'accessibility', 'solutions', 'confidence', 'durability', 'effectiveness', 'reassurance', 'advancement', 'flexibility', 'responsiveness', 'relief', 'sustainability', 'adaptability', 'functionality']","['CueHealth', 'Dexcom', 'Hologic', 'Advil', 'AstraZeneca', 'Valeant']",0.2409543,[],[],0
BlackBerry,AD0255,0.0,"Screen images Coming soon lo select US carriers BlackBerry See what it can do at blackberry Hub Sales BlackBerry Trevor See what it can do at blackberry Who knows what tomorrow will bring Maybe sunshine and maybe rain But as for me, I'll wait and see And maybe it'll bring my love to me In 30 seconds, it's quicker to show you what it can't do. The new BlackBerry Z10.",1.4705882352941175,['quicker'],[],[],['quicker'],Consumer Electronics and Appliances,"['Smart', 'Display', 'Control', 'Touchscreen', 'Wireless', 'Innovative', 'Innovation', 'Advanced', 'Reliable', 'Powerful',  'Integration', 'Cloud', 'Compact', 'Adaptive', 'Efficient', 'Customizable', 'Connectivity', 'Features', 'Performance', 'High-performance', 'Processor', 'AI-powered', 'Interactive', 'Premium', 'Cutting-Edge', 'Future-ready', 'Clarity', 'Solution', 'Portable',  'Bluetooth', 'Charging', 'Responsive', 'Sync']","['BlackBerry', 'Google', 'Intel', 'LGEEAudioVisual', 'MetaforMetaQuest', 'Nintendo', 'SamsungCommunicationMedia', 'SodaStream', 'BeatsbyDrDre', 'MONSTERPRODUCTS', 'Logitech', 'MICROSOFT', 'Mophie', 'Microsoft', 'BestBuy', 'RadioShack']",0.28384146,['The new BlackBerry Z10'],[],0
Doritos,AD0699,0.0,"Doritos Doritos Doritos Doritos CRUNCH CRUNCH CRUNCH CHEESE CHILI CHEESE CHILI CHEESE NACHO As an Me Do not if you JD Do you re a SD AI Bi CI CS Macho AA Doritos FLAT Doritos Doritos TATE ICED TEA S Lately, I just... I haven't been feeling quite like myself. Life used to feel... fuller. I want to break free! Matthew? Some days are harder than others. I want to break free! No, no, no, not yet. It's like I used to be on solid ground. Please welcome Matthew McConaughey! Did you drive here, or did you travel by fax? I want to break free! There's gotta be a way to get back. I want to break free! This time I know it's for real. I've fallen in love. God knows. God knows I... Doritos. Now in 3D. A little help?",1.4184397163120568,"['fuller', 'harder']",[],[],"['fuller', 'harder']",Snacks,"['artificial', 'zero', 'refreshing', 'organic', 'crispy', 'crunchy', 'delicious', 'tasty', 'satisfying', 'flavorful', 'fresh', 'spicy', 'hot', 'light', 'creamy', 'natural', 'handcrafted', 'baked', 'roasted', 'smoky', 'glazed', 'irresistible', 'convenient', 'healthy', 'nutritious', 'wholesome', 'new','calories', 'carbs', 'fat', 'flavor', 'sugar', 'quality', 'protein', 'taste', 'ingredients', 'nutrients', 'energy', 'texture', 'crunch', 'aroma', 'variety', 'balance', 'recipe', 'fiber', 'vitamins', 'minerals', 'packaging', 'satisfaction', 'indulgence', 'convenience', 'seasoning', 'coating', 'filling', 'topping', 'ranch', '3D']","['Butterfinger', 'Cheerios', 'Cheetos', 'Chobani', 'Dannon', 'DEVOUR', 'Doritos', 'Heinz', 'HellmannsMayonnaise', 'KingsHawaiian', 'Kraft', 'Lays', 'MANDMs', 'Nestle', 'Oreo', 'Planters', 'Poptarts', 'Pringles', 'Reeses', 'SabraHummus', 'Skittles', 'Snickers', 'WonderfulPistachios']",0.2998779,"['Doritos Doritos Doritos Doritos CRUNCH CRUNCH CRUNCH CHEESE CHILI CHEESE CHILI CHEESE NACHO As an Me Do not if you JD Do you re a SD AI Bi CI CS Macho AA Doritos FLAT Doritos Doritos TATE ICED TEA S Lately, I just', 'Doritos']",['crunch'],1
HANDRBlock,AD0486,0.0,"Ova a everyone 2 lie consume data over time All tax are Not gr pets a participating 5 Lu 5 9 are different Not everyone With Watson BLOCK It Ma n Z Tun Fun 2 r Mr 4 Her Block Her BLOCK With Watson Her BLOCK Not gels _ Not everyone It is one of the most powerful tools our species has created. It helps doctors fight disease. It can predict global weather patterns. It improves education for children everywhere. And now, we unleash it on your taxes. Hello, my name is Watson. Yep, IBM Watson in the hands of H&R Block tax professionals. Creating a future where every last deduction in credit is found. A future of more money going back into the pockets of more families. This is the future H&R Block is building. Welcome to Taxes One. H&R Block with Watson. Get your taxes. Get your taxes. One.",1.4184397163120568,"['more', 'more']",[],[],"['more', 'more']",Banking & Investments,"['secure', 'reliable', 'customized', 'personalized', 'easy', 'quick', 'convenient', 'safe', 'simple', 'comfortable', 'helpful', 'smart', 'trusted', 'innovative', 'efficient',  'trust', 'growth', 'savings', 'opportunities', 'returns', 'portfolio', 'strategy', 'innovation', 'convenience', 'expertise', 'performance', 'risk management', 'efficiency', 'mortgage', 'loan', 'confidence', 'credit', 'future', 'time', 'refund', 'expenses', 'reimbursement', 'on demand', 'fees', 'comfort', 'help', 'support', 'experts', 'advice', 'cpa', 'payments', 'interest', 'confidence',  'save', 'diversify', 'grow']","['BankofAmerica', 'Coinbase', 'Cryptocom', 'Discover', 'eToro', 'ETRADE', 'EXPENSIFY', 'FTX', 'Greenlight', 'GuaranteedRate', 'Intuit', 'Klarna', 'PayPal', 'QuickenLoans', 'Robinhood', 'RocketHomesAndRocketMortgage', 'ROCKETMORTGAGE', 'SoFi', 'SunTrust', 'TurboTax', 'HANDRBlock', 'TurboTax', 'Intuit', 'Rakuten']",0.3011403,['Creating a future where every last deduction in credit is found'],"['credit', 'future', 'time']",3
Pepsi,AD0611,0.0,DAN Ll Pepsi PEPSI the Pepsi Globe ore registered of Inc i'll take a coke is pepsi okay is pepsi okay is pepsi okay oh our puppy's okay is a shooting star okay is the laughter of a small child okay pepsi's more than okay it's okay okay what have we learned today you want a pepsi i want a pepsi there you go oh i've got to come up with my own catchphrase okay,1.3333333333333335,['more'],[],[],['more'],Softdrinks,"['refreshing', 'organic', 'fizzy', 'sparkling', 'light', 'invigorating', 'bubbly', 'natural', 'fruity', 'energizing', 'satisfying', 'tropical', 'fresh', 'delicious', 'revitalizing', 'exotic', 'pure', 'tasty', 'healthy', 'nutritious', 'wholesome', 'flavor', 'taste', 'calories', 'sugar', 'vitamins', 'energy', 'ingredients', 'refreshment', 'aroma', 'sweeteners', 'electrolytes', 'quality']","['Bai', 'BUBLY', 'CocaCola', 'DietCoke', 'MiO', 'MountainDew', 'Pepsi', 'Sprite']",0.20838463,[],[],0
MichelobULTRA,AD0657,1.0,"LL ULTRA Michelob Pure Light BEER ST Louis Mo The cost Of Transitioning Six o Organic change Per Ultra Purer BETWEEN AND Million To The For Program Organic FUNDS Paid The Form Of Transitional barley lo LEARN MORE WITH Bl Michelob PURE Light BEER cost Op NEE Organic Program Cl L Every Six Pack OLD AND the JON CONVENTIONAL FARMLAND To Paid The Form Of Visit WITH A Michelob Ultras Are ST Louis Mo Change I BETWEEN AND Lion To The come Paid 0 He Form Of Visit Ta LEARN MORE AT Pure ST Louis MO change AND Million To CHANGE Program Paid The Form Barley sit LEARN Light BEER IN ITS ORGANIC FORM ULTRA PURE GOLD Light Cabs n ULTRA H GOLD PURE UL j K V k ULTRA t ULTRA PURE Wk America. Less than 1% of our farmland is organic. And farmers who want to transition face monumental challenges. What if we could help them simply by having a beer? Michelob Ultra Pure Gold introduces 6 for 6 Pack. Pick up a 6 Pack. We'll help transition six square feet of farmland to organic. So imagine all these riders go for a 6 Pack. This can go organic. If everyone who moves like them gets one, all of this can turn organic. 6 Pack, 6 square feet. And if every football fan picks up a 6 Pack, we could change America's organic farmland forever.",1.3157894736842104,"['MORE', 'MORE', 'Less']",[],[],"['MORE', 'MORE', 'Less']",Alcoholic beverages (Beer Hard Seltzer),"['smooth', 'rich', 'refreshing', 'aromatic', 'flavorful', 'delicious', 'natural', 'zero', 'complex', 'premium', 'crafted', 'balanced', 'full-bodied', 'organic', 'fit', 'artificial','flavor', 'aroma', 'ingredients', 'quality', 'finish', 'character', 'craftsmanship', 'texture', 'heritage', 'blend', 'notes','bouquet', 'smoothness', 'intensity', 'purity', 'richness', 'tradition', 'complexity', 'corn syrup', 'cals', 'calories', 'carbs', 'protein', 'fat', 'sugar']","['Anheuser Busch InBev', 'Becks Beer', 'Bud Light', 'Budweiser', 'Busch', 'Michelob ULTRA', 'Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits''Shock Top', 'Stella Artois', 'BonViv', 'Bud Light Seltzer', 'Cutwater Spirits']",0.28323886,"['This can go organic', 'LL ULTRA Michelob Pure Light BEER ST Louis Mo The cost Of Transitioning Six o Organic change Per Ultra Purer BETWEEN AND Million To The For Program Organic FUNDS Paid The Form Of Transitional barley lo LEARN MORE WITH Bl Michelob PURE Light BEER cost Op NEE Organic Program Cl L Every Six Pack OLD AND the JON CONVENTIONAL FARMLAND To Paid The Form Of Visit WITH A Michelob Ultras Are ST Louis Mo Change I BETWEEN AND Lion To The come Paid 0 He Form Of Visit Ta LEARN MORE AT Pure ST Louis MO change AND Million To CHANGE Program Paid The Form Barley sit LEARN Light BEER IN ITS ORGANIC FORM ULTRA PURE GOLD Light Cabs n ULTRA H GOLD PURE UL j K V k ULTRA t ULTRA PURE Wk America']",['organic'],1
TurkishAirlines,AD0573,0.0,"TURKISH S P RE Widen Your TURKISH AIRLINES WITH D 0 2 D R FIVE SENSES Did you know there's a world of miracles inside our bodies? For example, your eyes can see 10 million shades of color. We can hear thousands of sounds from 20 hertz to 20,000 hertz. Our bodies can withstand temperatures around 60 degrees centigrade. Our tongues can differentiate 100,000 different tastes. Our noses can distinguish more than a trillion scents. See, smell, hear, taste, touch. Widen your world.",1.3157894736842104,['more'],[],[],['more'],Travel and Booking Platforms,"['Discover', 'Widen', 'Feel', 'Connect', 'Go', 'Adventure', 'Reach', 'Venture', 'Take', 'Enjoy', 'Bridge',  'Experience', 'Unexplored', 'Unlimited', 'Delight', 'Explore', 'Find', 'Book', 'Visit', 'Fly', 'convenient', 'reliable', 'seamless', 'affordable', 'accessible', 'flexible', 'fast', 'personalized', 'intuitive', 'global', 'comprehensive', 'efficient', 'user-friendly', 'customizable', 'secure', 'trusted', 'innovative', 'dynamic', 'versatile', 'responsive', 'exclusive', 'interactive', 'modern', 'stress-free', 'effortless', 'inclusive', 'tailored', 'organized', 'simple', 'adaptive', 'smart', 'comfortable', 'dependable', 'streamlined', 'quick', 'transparent', 'memorable', 'unforgettable', 'convenience', 'accessibility', 'security', 'efficiency', 'flexibility', 'freedom', 'options', 'trip', 'destinations', 'experience', 'comfort', 'guidance', 'affordability', 'reliability', 'trust', 'service', 'innovation', 'platform', 'solutions', 'tools', 'deals', 'bookings', 'planning', 'vacation', 'journey', 'getaway', 'offers', 'value', 'navigation', 'simplicity', 'resources', 'features', 'recommendations', 'savings', 'travelers', 'exploration', 'packages', 'support', 'integration']","['Airbnb', 'Apartmentscom', 'TOURISMAUSTRALIA', 'Bookingcom', 'CarnivalCruiseLine', 'Expedia', 'Inspiration4', 'NorwegianCruiseLines', 'TurkishAirlines']",0.19965479,[],['widen'],1
PersilProclean,AD0503,0.0,"and t Wine and on Ta Wine and Grape on D on conditions eaten conditions Dimensions NOT CLEAN Original It's working. If my calculations are correct... There goes another lab coat. Ah, Bill. Need a hand? Percil's new and improved formula delivers ten dimensions of clean. Looks clean, feels clean, smells clean. And that science guy is ten dimensions of clean. Ooh! Ten dimensions? Like, parallel dimensions. Yes. Only cleaner. It's not just clean. It's Percil ProClean.",3.896103896103896,['cleaner'],[],"['Original', 'Only']","['Original', 'Only', 'cleaner']",Household and lawn and garden supplies,"['powerful', 'effective', 'reliable', 'fast-acting', 'efficient', 'eco-friendly', 'natural', 'safe', 'gentle', 'strong', 'tough', 'streak-free', 'odor-free', 'biodegradable', 'non-toxic', 'multi-purpose', 'convenient', 'refreshing', 'long-lasting', 'antibacterial', 'hygienic', 'residue-free', 'lightweight', 'versatile', 'innovative', 'durable', 'concentrated', 'clean', 'sparkling', 'absorbent', 'affordable', 'sustainable', 'easy-to-use', 'flexible', 'compact', 'modern', 'energy-saving', 'weatherproof', 'adaptable', 'seamless', 'precise', 'resilient', 'polished', 'vibrant', 'adjustable', 'ergonomic', 'practical', 'cleanliness', 'power', 'efficiency', 'quality', 'freshness', 'hygiene', 'protection', 'shine', 'performance', 'safety', 'streak-free finish', 'versatility', 'odor control', 'innovation', 'simplicity', 'biodegradability', 'multi-purpose use', 'concentration', 'gentleness', 'eco-friendliness', 'residue', 'effectiveness', 'absorption', 'durability', 'antibacterial action', 'convenience', 'sparkle', 'stain removal', 'solutions', 'foam', 'lather', 'disinfection', 'smell', 'reliability', 'flexibility', 'sustainability', 'strength', 'precision', 'affordability', 'adaptability', 'functionality', 'resilience', 'toughness', 'design', 'aesthetics', 'weather-resistance', 'energy savings', 'usability', 'practicality', 'comfort', 'maintenance', 'tools', 'support', 'stain', 'cleaning power']","['Febreze', 'Loctite', 'MrClean', 'PersilProClean', 'ProcterANDGamble', 'ScottsMiracleGro', 'SpeedStick', 'Tide']",0.3018099,"['Looks clean, feels clean, smells clean', 'Only cleaner', ""It's not just clean""]",['clean'],1
